GameNumber,Date,Color,Opponent,Result,Outcome,MyElo,OpponentElo,TimeControl,ECO,Opening,Termination,Site,NumPlies,TimeCategory
4783,2025.04.16,Black,BrookTW,0-1,Win,614,622,300+5,B30,,KatsMeow23 won on time,Chess.com,50,Blitz
4784,2025.04.16,White,hossup,0-1,Loss,603,479,300+5,A40,,hossup won by checkmate,Chess.com,50,Blitz
4785,2025.04.16,White,ibailarra10,0-1,Loss,594,565,300+5,D02,,ibailarra10 won on time,Chess.com,68,Blitz
4786,2025.04.17,Black,globi1957,0-1,Win,603,644,300+5,B28,,KatsMeow23 won on time,Chess.com,60,Blitz
4787,2025.04.17,Black,codepest,1-0,Loss,594,565,300+5,B30,,codepest won by resignation,Chess.com,59,Blitz
4788,2025.04.17,White,NJoyChessToo,0-1,Loss,584,500,300+5,D05,,NJoyChessToo won by resignation,Chess.com,56,Blitz
4789,2025.04.17,Black,devrimdevrimi,0-1,Win,589,452,300+5,B28,,KatsMeow23 won by resignation,Chess.com,22,Blitz
4790,2025.04.17,Black,pegkanan,1-0,Loss,581,608,300+5,B40,,pegkanan won by resignation,Chess.com,39,Blitz
4791,2025.04.17,White,FreemanEU,0-1,Loss,573,586,300+5,A48,,FreemanEU won on time,Chess.com,38,Blitz
4792,2025.04.17,White,roomfullofmirrors,1-0,Win,578,426,300+5,D05,,KatsMeow23 won on time,Chess.com,61,Blitz
4793,2025.04.17,White,jmcastrillo,0-1,Loss,566,423,300+5,D02,,jmcastrillo won by checkmate,Chess.com,76,Blitz
4794,2025.04.18,Black,Faustops,1-0,Loss,556,490,300+5,B28,,Faustops won on time,Chess.com,49,Blitz
4795,2025.04.18,White,alig10000,1-0,Win,562,467,300+5,A46,,KatsMeow23 won by checkmate,Chess.com,83,Blitz
4796,2025.04.04,Black,leightonlbs,1-0,Loss,913,990,1/259200,A11,,leightonlbs won by resignation,Chess.com,85,Daily
4797,2025.04.19,Black,Hatakekakashi1000,0-1,Win,569,531,300+5,B40,,KatsMeow23 won by checkmate,Chess.com,62,Blitz
4798,2025.04.19,White,anuragsingh1081,1-0,Win,574,450,300+5,D00,,KatsMeow23 won by checkmate,Chess.com,43,Blitz
4799,2025.04.19,Black,prankifrankie,1-0,Loss,877,885,600,A43,,prankifrankie won on time,Chess.com,71,Rapid
4800,2025.04.19,White,IsaacFitte25,0-1,Loss,869,872,600,A40,,IsaacFitte25 won on time,Chess.com,88,Rapid
4801,2025.04.06,White,SmokeDC,1-0,Win,926,910,1/259200,C45,,KatsMeow23 won by resignation,Chess.com,47,Daily
4802,2025.04.20,Black,abhijeetray,0-1,Win,876,838,600,B20,,KatsMeow23 won on time,Chess.com,66,Rapid
4803,2025.04.20,White,abhijeetray,1-0,Win,883,831,600,D02,,KatsMeow23 won on time,Chess.com,79,Rapid
4804,2025.04.20,White,romainvlad,0-1,Loss,875,880,600,A46,,romainvlad won on time,Chess.com,128,Rapid
4805,2025.04.22,Black,jandallaforesta,1-0,Loss,566,586,300+5,A43,,jandallaforesta won by checkmate,Chess.com,31,Blitz
4806,2025.04.22,Black,FortiesNblunts,1-0,Loss,558,558,300+5,A43,,FortiesNblunts won by resignation,Chess.com,29,Blitz
4807,2025.04.22,White,Nathan_Deleage,1-0,Win,567,580,300+5,A40,,KatsMeow23 won by checkmate,Chess.com,49,Blitz
4808,2025.04.22,Black,mc9037,0-1,Win,573,470,300+5,A56,,KatsMeow23 won by resignation,Chess.com,58,Blitz
4809,2025.04.22,White,Jpquinterno,1-0,Win,582,593,300+5,D04,,KatsMeow23 won - game abandoned,Chess.com,25,Blitz
4810,2025.04.22,Black,tijnblom,1-0,Loss,576,689,300+5,B28,,tijnblom won by resignation,Chess.com,39,Blitz
4811,2025.04.22,Black,mrfawks,1-0,Loss,569,634,300+5,B46,,mrfawks won by resignation,Chess.com,61,Blitz
4812,2025.04.23,White,HemaX2,0-1,Loss,867,881,600,D02,,HemaX2 won on time,Chess.com,98,Rapid
4813,2025.04.23,White,matteodomenichelli,1-0,Win,578,600,300+5,D04,,KatsMeow23 won by resignation,Chess.com,15,Blitz
4814,2025.04.23,Black,alhador2,1-0,Loss,570,587,300+5,B40,,alhador2 won by resignation,Chess.com,49,Blitz
4815,2025.04.23,Black,Cristianpalomba07,1-0,Loss,563,637,300+5,B20,,Cristianpalomba07 won by resignation,Chess.com,81,Blitz
4816,2025.04.24,White,WillyBustock,1-0,Win,875,868,600,A00,,KatsMeow23 won by checkmate,Chess.com,63,Rapid
4817,2025.04.24,Black,jyjakaa,0-1,Win,574,668,300+5,A00,,KatsMeow23 won on time,Chess.com,40,Blitz
4818,2025.04.24,White,NoStressin,0-1,Loss,565,556,300+5,A04,,NoStressin won by resignation,Chess.com,68,Blitz
4819,2025.04.24,White,Semmax,0-1,Loss,556,549,300+5,D04,,Semmax won by checkmate,Chess.com,66,Blitz
4820,2025.04.25,Black,wahxiv,1-0,Loss,867,867,600,A02,,wahxiv won by resignation,Chess.com,45,Rapid
4821,2025.04.25,White,NATHANCRPS,0-1,Loss,859,874,600,D02,,NATHANCRPS won on time,Chess.com,78,Rapid
4822,2025.04.25,Black,NATHANCRPS,0-1,Win,867,866,600,B28,,KatsMeow23 won by checkmate,Chess.com,68,Rapid
4823,2025.04.25,White,NATHANCRPS,0-1,Loss,859,874,600,B01,,NATHANCRPS won by checkmate,Chess.com,72,Rapid
4824,2025.04.26,Black,krisz05050,0-1,Win,867,844,600,B30,,KatsMeow23 won by checkmate,Chess.com,82,Rapid
4825,2025.04.26,White,cimbom68,1-0,Win,875,849,600,D02,,KatsMeow23 won by resignation,Chess.com,27,Rapid
4826,2025.04.26,Black,deadbutterfly24,1-0,Loss,867,888,600,A43,,deadbutterfly24 won on time,Chess.com,93,Rapid
4827,2025.04.26,White,invictus311,1-0,Win,875,868,600,A04,,KatsMeow23 won by resignation,Chess.com,34,Rapid
4828,2025.04.26,Black,gaganapo,0-1,Win,883,888,600,B28,,KatsMeow23 won by resignation,Chess.com,48,Rapid
4829,2025.04.27,Black,jbeteshb,0-1,Win,891,877,600,A43,,KatsMeow23 won - game abandoned,Chess.com,26,Rapid
4830,2025.04.27,Black,Achkoutyy,0-1,Win,899,897,600,B21,,KatsMeow23 won by resignation,Chess.com,32,Rapid
4831,2025.04.27,White,Cb20092012,0-1,Loss,892,931,600,D04,,Cb20092012 won on time,Chess.com,98,Rapid
4832,2025.04.27,White,blkasem1970,1-0,Win,900,868,600,D02,,KatsMeow23 won on time,Chess.com,99,Rapid
4833,2025.04.24,White,JustHun,1-0,Win,930,581,1/259200,C40,,KatsMeow23 won on time,Chess.com,7,Daily
4834,2025.04.28,White,YF2770,1-0,Win,908,887,600,D02,,KatsMeow23 won by checkmate,Chess.com,35,Rapid
4835,2025.04.28,Black,rippedwarrior802,0-1,Win,916,901,600,A43,,KatsMeow23 won by checkmate,Chess.com,42,Rapid
4836,2025.04.28,White,MagSerrano,1-0,Win,563,526,300+5,D04,,KatsMeow23 won by checkmate,Chess.com,77,Blitz
4837,2025.04.28,Black,petrnovikov,1-0,Loss,556,598,300+5,A60,,petrnovikov won on time,Chess.com,67,Blitz
4838,2025.04.28,White,dmitry8502,1/2-1/2,Draw,556,567,300+5,D02,,Game drawn by insufficient material,Chess.com,131,Blitz
4839,2025.04.28,Black,WildberryLillet,0-1,Win,562,439,300+5,B28,,KatsMeow23 won on time,Chess.com,84,Blitz
4840,2025.04.28,White,Tim_0717,1-0,Win,569,529,300+5,A40,,KatsMeow23 won by resignation,Chess.com,65,Blitz
4841,2025.04.28,Black,Reijo-Roos,1-0,Loss,563,652,300+5,B28,,Reijo-Roos won on time,Chess.com,73,Blitz
4842,2025.04.28,Black,macronmodi,1-0,Loss,908,926,600,B28,,macronmodi won by resignation,Chess.com,51,Rapid
4843,2025.04.29,White,rogozinelli,0-1,Loss,899,892,600,D02,,rogozinelli won by resignation,Chess.com,78,Rapid
4844,2025.04.22,Black,Santa_Perptua,0-1,Win,935,612,1/259200,B20,,KatsMeow23 won by resignation,Chess.com,42,Daily
4845,2025.04.29,Black,Birk20,0-1,Win,572,604,300+5,B20,,KatsMeow23 won by checkmate,Chess.com,46,Blitz
4846,2025.04.29,White,Birk20,1-0,Win,581,595,300+5,D04,,KatsMeow23 won by resignation,Chess.com,51,Blitz
4847,2025.04.29,Black,vyoung83195,1-0,Loss,573,595,300+5,B21,,vyoung83195 won on time,Chess.com,57,Blitz
4848,2025.04.29,Black,Low_ELO_Muffin,0-1,Win,580,510,300+5,B40,,KatsMeow23 won on time,Chess.com,56,Blitz
4849,2025.04.29,White,Musticher,1-0,Win,586,466,300+5,A41,,KatsMeow23 won by checkmate,Chess.com,133,Blitz
4850,2025.04.29,Black,Musticher,1-0,Loss,575,477,300+5,E10,,Musticher won by checkmate,Chess.com,55,Blitz
4851,2025.04.29,White,4InFloppy,0-1,Loss,568,606,300+5,D02,,4InFloppy won by checkmate,Chess.com,26,Blitz
4852,2025.04.30,White,Belalmohamed51,1-0,Win,576,556,300+5,D02,,KatsMeow23 won - game abandoned,Chess.com,69,Blitz
4853,2025.04.30,Black,professorbunsen,0-1,Win,584,577,300+5,B40,,KatsMeow23 won by checkmate,Chess.com,72,Blitz
4854,2025.04.30,Black,FADY-FADY9,0-1,Win,594,679,300+5,B21,,KatsMeow23 won - game abandoned,Chess.com,88,Blitz
4855,2025.04.30,White,Cayennaz,0-1,Loss,588,698,300+5,D02,,Cayennaz won by resignation,Chess.com,68,Blitz
4856,2025.04.30,Black,sjuul0,1-0,Loss,580,591,300+5,B30,,sjuul0 won by resignation,Chess.com,45,Blitz
4857,2025.05.01,White,Frederic3333,0-1,Loss,573,621,300+5,D00,,Frederic3333 won by resignation,Chess.com,84,Blitz
4858,2025.05.01,Black,jacksimpsonjr,1-0,Loss,567,667,300+5,B28,,jacksimpsonjr won by checkmate,Chess.com,87,Blitz
4859,2025.05.02,Black,seri6161,0-1,Win,573,480,300+5,B28,,KatsMeow23 won by resignation,Chess.com,46,Blitz
4860,2025.05.02,White,Kirbydon_0,0-1,Loss,565,587,300+5,A43,,Kirbydon_0 won on time,Chess.com,42,Blitz
4861,2025.05.02,White,AmsterdamBB,1-0,Win,570,404,300+5,A40,,KatsMeow23 won by resignation,Chess.com,17,Blitz
4862,2025.05.02,Black,yasudoo,0-1,Win,578,515,300+5,B28,,KatsMeow23 won by resignation,Chess.com,67,Blitz
4863,2025.05.02,White,Thiccolas8,1-0,Win,584,502,300+5,A80,,KatsMeow23 won on time,Chess.com,81,Blitz
4864,2025.05.02,White,Marziotta,1-0,Win,588,413,300+5,D02,,KatsMeow23 won on time,Chess.com,23,Blitz
4865,2025.05.02,Black,starkofrivia,1-0,Loss,580,595,300+5,B28,,starkofrivia won by resignation,Chess.com,53,Blitz
4866,2025.05.02,Black,Acadiyak,1-0,Loss,576,748,300+5,B28,,Acadiyak won on time,Chess.com,75,Blitz
4867,2025.05.03,White,dlee551,0-1,Loss,568,568,300+5,D02,,dlee551 won by checkmate,Chess.com,146,Blitz
4868,2025.05.03,Black,dlee551,1-0,Loss,560,576,300+5,B20,,dlee551 won by checkmate,Chess.com,61,Blitz
4869,2025.05.03,White,pancitcantonan,0-1,Loss,550,498,300+5,A48,,pancitcantonan won by checkmate,Chess.com,196,Blitz
4870,2025.05.03,Black,megalucio,0-1,Win,556,440,300+5,B30,,KatsMeow23 won on time,Chess.com,54,Blitz
4871,2025.05.04,White,christopherlait,1-0,Win,564,537,300+5,A04,,KatsMeow23 won by resignation,Chess.com,43,Blitz
4872,2025.05.04,Black,JesusisLord4Ev,1/2-1/2,Draw,566,651,300+5,A02,,Game drawn by stalemate,Chess.com,157,Blitz
4873,2025.05.04,White,Innuendo1981,0-1,Loss,558,561,300+5,A04,,Innuendo1981 won on time,Chess.com,86,Blitz
4874,2025.05.04,Black,joelighe,1-0,Loss,552,663,300+5,B28,,joelighe won by resignation,Chess.com,41,Blitz
4875,2025.05.04,White,SimonT80,1-0,Win,907,873,600,D02,,KatsMeow23 won by checkmate,Chess.com,59,Rapid
4876,2025.05.04,White,kamoliddin0105,0-1,Loss,899,923,600,D02,,kamoliddin0105 won on time,Chess.com,162,Rapid
4877,2025.05.05,Black,LouisLamarre,0-1,Win,559,484,300+5,B28,,KatsMeow23 won by resignation,Chess.com,59,Blitz
4878,2025.05.05,Black,leofatalyt,1-0,Loss,551,583,300+5,B28,,leofatalyt won by checkmate,Chess.com,41,Blitz
4879,2025.05.05,Black,ACiall,0-1,Win,560,592,300+5,B28,,KatsMeow23 won by checkmate,Chess.com,78,Blitz
4880,2025.05.06,White,Santilandivar,1-0,Win,569,587,300+5,D02,,KatsMeow23 won - game abandoned,Chess.com,41,Blitz
4881,2025.05.06,White,shmazo,0-1,Loss,563,678,300+5,A46,,shmazo won on time,Chess.com,56,Blitz
4882,2025.05.07,Black,karthikeya0612,1-0,Loss,557,646,300+5,B28,,karthikeya0612 won by checkmate,Chess.com,65,Blitz
4883,2025.05.07,White,karthikeya0612,1-0,Win,567,636,300+5,D02,,KatsMeow23 won by checkmate,Chess.com,47,Blitz
4884,2025.05.08,Black,Rude0penguin,0-1,Win,575,545,300+5,B30,,KatsMeow23 won on time,Chess.com,58,Blitz
4885,2025.05.08,Black,ogeikozsk_anoz,0-1,Win,586,707,300+5,B28,,KatsMeow23 won by resignation,Chess.com,35,Blitz
4886,2025.05.08,White,doodles101,0-1,Loss,579,630,300+5,D00,,doodles101 won on time,Chess.com,108,Blitz
4887,2025.05.08,Black,Schnitzer_Chess,0-1,Win,588,596,300+5,B28,,KatsMeow23 won by resignation,Chess.com,46,Blitz
4888,2025.05.08,White,soggypugtato,1-0,Win,597,630,300+5,E90,,KatsMeow23 won by resignation,Chess.com,61,Blitz
4889,2025.05.08,White,mamiii58,1-0,Win,907,896,600,D02,,KatsMeow23 won by checkmate,Chess.com,59,Rapid
4890,2025.05.08,White,whiteswanblackswan,0-1,Loss,590,642,300+5,D02,,whiteswanblackswan won - game abandoned,Chess.com,46,Blitz
4891,2025.05.08,Black,NG_HYD,0-1,Win,599,638,300+5,A40,,KatsMeow23 won by resignation,Chess.com,50,Blitz
4892,2025.05.08,Black,bradley_600,0-1,Win,609,657,300+5,B40,,KatsMeow23 won by resignation,Chess.com,32,Blitz
4893,2025.05.09,Black,MrCauilan02191981,1-0,Loss,604,761,300+5,B44,,MrCauilan02191981 won by checkmate,Chess.com,91,Blitz
4894,2025.05.09,White,DragoMike,1-0,Win,612,590,300+5,D02,,KatsMeow23 won by resignation,Chess.com,85,Blitz
4895,2025.05.09,White,GuitarGuruu,0-1,Loss,607,775,300+5,D02,,GuitarGuruu won on time,Chess.com,68,Blitz
4896,2025.05.09,Black,Ciczack,0-1,Win,615,616,300+5,B22,,KatsMeow23 won on time,Chess.com,54,Blitz
4897,2025.05.09,White,CameronPr1ce,1-0,Win,619,427,300+5,D02,,KatsMeow23 won by checkmate,Chess.com,55,Blitz
4898,2025.05.09,White,vagharshaktorosyan,1-0,Win,627,627,300+5,D02,,KatsMeow23 won on time,Chess.com,39,Blitz
4899,2025.05.10,Black,tyjlucas,1-0,Loss,618,603,300+5,B28,,tyjlucas won by checkmate,Chess.com,45,Blitz
4900,2025.05.10,Black,Abo0o0ody,0-1,Win,625,546,300+5,B40,,KatsMeow23 won on time,Chess.com,76,Blitz
4901,2025.05.10,White,SupremeDirt702,0-1,Loss,899,903,600,D02,,SupremeDirt702 won on time,Chess.com,60,Rapid
4902,2025.05.10,Black,lorem98ipsum,0-1,Win,907,895,600,A43,,KatsMeow23 won by checkmate,Chess.com,52,Rapid
4903,2025.05.10,White,ehsanyaeghubi,1-0,Win,916,920,600,D02,,KatsMeow23 won by resignation,Chess.com,77,Rapid
4904,2025.05.10,Black,Mortenmegler,0-1,Win,924,897,600,B40,,KatsMeow23 won by checkmate,Chess.com,44,Rapid
4905,2025.05.10,White,Mortenmegler,0-1,Loss,915,906,600,D02,,Mortenmegler won on time,Chess.com,64,Rapid
4906,2025.05.10,White,TrissieV,1-0,Win,922,883,600,D02,,KatsMeow23 won by checkmate,Chess.com,37,Rapid
4907,2025.05.10,Black,noname001100,0-1,Win,930,904,600,B40,,KatsMeow23 won - game abandoned,Chess.com,32,Rapid
4908,2025.05.10,Black,1Subh,1-0,Loss,922,949,600,B40,,1Subh won on time,Chess.com,59,Rapid
4909,2025.05.10,White,haimdaddy22477,0-1,Loss,616,600,180+2,D02,,haimdaddy22477 won on time,Chess.com,50,Blitz
4910,2025.05.10,White,TheBoss1968,1-0,Win,930,914,600,D02,,KatsMeow23 won on time,Chess.com,93,Rapid
4911,2025.05.12,Black,gaffe_giff,0-1,Win,938,920,600,B29,,KatsMeow23 won by checkmate,Chess.com,48,Rapid
4912,2025.05.12,White,ignaciovzz,1-0,Win,946,949,600,D02,,KatsMeow23 won on time,Chess.com,119,Rapid
4913,2025.05.12,Black,Mukeshthehunter,0-1,Win,627,750,300+5,B40,,KatsMeow23 won by resignation,Chess.com,112,Blitz
4914,2025.05.12,White,akathedrummer,0-1,Loss,620,657,300+5,A48,,akathedrummer won on time,Chess.com,68,Blitz
4915,2025.05.12,White,Gandalf_1000,0-1,Loss,613,720,300+5,A46,,Gandalf_1000 won on time,Chess.com,62,Blitz
4916,2025.05.12,Black,J_Varillas,1-0,Loss,603,534,300+5,B29,,J_Varillas won by checkmate,Chess.com,41,Blitz
4917,2025.05.12,Black,nwolp,0-1,Win,954,919,600,B40,,KatsMeow23 won by checkmate,Chess.com,40,Rapid
4918,2025.05.12,White,nadavetkin,0-1,Loss,946,963,600,D02,,nadavetkin won by resignation,Chess.com,90,Rapid
4919,2025.05.12,Black,BahaAbusalem,1-0,Loss,938,958,600,A43,,BahaAbusalem won on time,Chess.com,81,Rapid
4920,2025.05.13,Black,red2013514,0-1,Win,608,466,300+5,B22,,KatsMeow23 won by resignation,Chess.com,60,Blitz
4921,2025.05.13,White,stempol9,0-1,Loss,599,557,300+5,D02,,stempol9 won on time,Chess.com,78,Blitz
4922,2025.05.13,Black,thiagoscarvalho,1-0,Loss,591,591,300+5,B40,,thiagoscarvalho won by resignation,Chess.com,24,Blitz
4923,2025.05.13,White,Moondog500,1-0,Win,600,638,300+5,A46,,KatsMeow23 won on time,Chess.com,65,Blitz
4924,2025.05.13,Black,thiagoscarvalho,0-1,Win,608,591,300+5,B20,,KatsMeow23 won by checkmate,Chess.com,154,Blitz
4925,2025.05.14,White,arunsadev,0-1,Loss,601,643,300+5,A40,,arunsadev won by checkmate,Chess.com,118,Blitz
4926,2025.05.14,Black,AA9990,1-0,Loss,595,683,300+5,A43,,AA9990 won by checkmate,Chess.com,47,Blitz
4927,2025.05.14,White,20Leunam,1-0,Win,602,564,300+5,D02,,KatsMeow23 won by checkmate,Chess.com,59,Blitz
4928,2025.05.14,Black,dortizrom,0-1,Win,613,704,300+5,B40,,KatsMeow23 won on time,Chess.com,86,Blitz
4929,2025.05.14,Black,kingpeeth,1-0,Loss,605,605,300+5,A43,,kingpeeth won on time,Chess.com,51,Blitz
4930,2025.05.14,White,IJMJI,1-0,Win,613,582,300+5,D02,,KatsMeow23 won by resignation,Chess.com,7,Blitz
4931,2025.05.14,White,JolanMate,1-0,Win,621,612,300+5,D02,,KatsMeow23 won by resignation,Chess.com,49,Blitz
4932,2025.05.15,Black,ciander,0-1,Win,626,469,300+5,B21,,KatsMeow23 won on time,Chess.com,102,Blitz
4933,2025.05.15,White,samu1706,1-0,Win,632,508,300+2,D02,,KatsMeow23 won by resignation,Chess.com,35,Blitz
4934,2025.05.15,White,SandroKandelaki22,1-0,Win,642,729,300+2,A48,,KatsMeow23 won on time,Chess.com,65,Blitz
4935,2025.05.16,Black,Successclassics,1-0,Loss,637,791,300+5,A43,,Successclassics won on time,Chess.com,81,Blitz
4936,2025.05.16,White,Crissaly,1/2-1/2,Draw,635,556,300+5,D02,,Game drawn by stalemate,Chess.com,117,Blitz
4937,2025.05.16,Black,uct09,1-0,Loss,627,657,300+5,A43,,uct09 won by checkmate,Chess.com,57,Blitz
4938,2025.05.16,White,jarkkos_back,1-0,Win,633,548,300+5,A46,,KatsMeow23 won by checkmate,Chess.com,71,Blitz
4939,2025.05.17,Black,Prashant38551121,0-1,Win,642,675,300+5,B40,,KatsMeow23 won by checkmate,Chess.com,54,Blitz
4940,2025.05.17,Black,IggyLo,1-0,Loss,634,650,300+5,A43,,IggyLo won by checkmate,Chess.com,51,Blitz
4941,2025.05.17,White,veto228,1-0,Win,643,659,300+5,D02,,KatsMeow23 won by checkmate,Chess.com,33,Blitz
4942,2025.05.17,White,elinzme,0-1,Loss,634,590,300+5,D02,,elinzme won on time,Chess.com,52,Blitz
4943,2025.05.17,Black,waldoslife,0-1,Win,646,790,300+5,A46,,KatsMeow23 won by resignation,Chess.com,64,Blitz
4944,2025.05.18,Black,Chess_newR,0-1,Win,654,626,300+5,B40,,KatsMeow23 won on time,Chess.com,52,Blitz
4945,2025.05.18,White,tequilamockingbird1204,0-1,Loss,646,666,300+5,D02,,tequilamockingbird1204 won by resignation,Chess.com,52,Blitz
4946,2025.05.19,Black,tranchedejambon,0-1,Win,651,514,300+5,B40,,KatsMeow23 won by resignation,Chess.com,132,Blitz
4947,2025.05.19,White,lost_hiker,1-0,Win,656,531,300+5,D02,,KatsMeow23 won by resignation,Chess.com,45,Blitz
4948,2025.05.19,White,lilstarr23,0-1,Loss,648,684,300+5,D00,,lilstarr23 won by checkmate,Chess.com,54,Blitz
4949,2025.05.19,Black,hamouidrici,0-1,Win,656,642,300+5,B29,,KatsMeow23 won on time,Chess.com,52,Blitz
4950,2025.05.19,Black,bernasdamassa,1-0,Loss,647,611,300+5,A36,,bernasdamassa won by resignation,Chess.com,53,Blitz
4951,2025.05.19,White,Mohamedelhaouil,0-1,Loss,639,671,300+5,D02,,Mohamedelhaouil won by resignation,Chess.com,34,Blitz
4952,2025.05.19,Black,MielniByku,0-1,Win,647,612,300+5,A43,,KatsMeow23 won by resignation,Chess.com,41,Blitz
4953,2025.05.20,Black,PAIJO_TUKU_PELI_AYO_RI,1-0,Loss,640,692,300+5,A50,,PAIJO_TUKU_PELI_AYO_RI won by checkmate,Chess.com,37,Blitz
4954,2025.05.20,White,theveggie,0-1,Loss,930,951,600,D02,,theveggie won on time,Chess.com,78,Rapid
4955,2025.05.20,White,jjjjrop,1-0,Win,646,542,300+5,D04,,KatsMeow23 won by resignation,Chess.com,57,Blitz
4956,2025.05.20,Black,xampinon,0-1,Win,656,704,300+5,A46,,KatsMeow23 won by checkmate,Chess.com,70,Blitz
4957,2025.05.20,White,wayneee22,1-0,Win,660,458,300+5,D02,,KatsMeow23 won on time,Chess.com,47,Blitz
4958,2025.05.20,White,APN1966,0-1,Loss,652,683,300+5,D02,,APN1966 won by resignation,Chess.com,81,Blitz
4959,2025.05.20,Black,Credo800,1-0,Loss,644,667,300+5,E90,,Credo800 won by checkmate,Chess.com,63,Blitz
4960,2025.05.21,Black,QuantmChess,1-0,Loss,921,917,600,B20,,QuantmChess won on time,Chess.com,75,Rapid
4961,2025.05.21,White,touquenorth,1-0,Win,929,919,600,D02,,KatsMeow23 won by resignation,Chess.com,78,Rapid
4962,2025.05.21,White,Galbatorix22,0-1,Loss,634,587,300+5,A48,,Galbatorix22 won by checkmate,Chess.com,74,Blitz
4963,2025.05.21,Black,Mohmed508,1-0,Loss,921,923,600,A00,,Mohmed508 won on time,Chess.com,97,Rapid
4964,2025.05.21,White,Nour_Eldeen16,1-0,Win,929,922,600,D02,,KatsMeow23 won by resignation,Chess.com,56,Rapid
4965,2025.05.21,Black,Nour_Eldeen16,1-0,Loss,921,930,600,B28,,Nour_Eldeen16 won by checkmate,Chess.com,55,Rapid
4966,2025.05.22,Black,cdleonard718,0-1,Win,640,555,300+5,A00,,KatsMeow23 won by resignation,Chess.com,72,Blitz
4967,2025.05.22,Black,AndrewN077,0-1,Win,644,467,300+5,A43,,KatsMeow23 won by checkmate,Chess.com,88,Blitz
4968,2025.05.23,White,ratinmalkud,0-1,Loss,636,663,300+5,D00,,ratinmalkud won by resignation,Chess.com,132,Blitz
4969,2025.05.23,White,Jogleby,1-0,Win,643,583,300+5,D02,,KatsMeow23 won by resignation,Chess.com,121,Blitz
4970,2025.05.23,Black,valupix,0-1,Win,652,669,300+5,B30,,KatsMeow23 won on time,Chess.com,78,Blitz
4971,2025.05.23,White,LouiseMartin,0-1,Loss,640,496,300+5,A40,,LouiseMartin won by checkmate,Chess.com,68,Blitz
4972,2025.05.23,White,waxypython,0-1,Loss,634,718,300+5,D02,,waxypython won by checkmate,Chess.com,62,Blitz
4973,2025.05.24,Black,jlsc1,0-1,Win,644,708,300+5,A01,,KatsMeow23 won by checkmate,Chess.com,58,Blitz
4974,2025.05.24,Black,Kolyok93,1-0,Loss,637,690,300+5,B40,,Kolyok93 won on time,Chess.com,87,Blitz
4975,2025.05.24,White,timterhorst,1-0,Win,644,607,300+5,D02,,KatsMeow23 won by resignation,Chess.com,60,Blitz
4976,2025.05.24,Black,musasunday,0-1,Win,653,669,300+5,B40,,KatsMeow23 won - game abandoned,Chess.com,36,Blitz
4977,2025.05.25,White,yasudoo,0-1,Loss,642,508,300+5,A04,,yasudoo won on time,Chess.com,58,Blitz
4978,2025.05.25,White,enricovalenzano,0-1,Loss,636,716,300+5,D02,,enricovalenzano won on time,Chess.com,62,Blitz
4979,2025.05.25,Black,Emma_Petrova,1/2-1/2,Draw,638,701,300+5,B40,,Game drawn by repetition,Chess.com,94,Blitz
4980,2025.05.25,White,ctoppel,0-1,Loss,632,740,300+5,A45,,ctoppel won by resignation,Chess.com,36,Blitz
4981,2025.05.25,Black,mkarabenlii,0-1,Win,641,647,300+5,B20,,KatsMeow23 won by checkmate,Chess.com,44,Blitz
4982,2025.05.25,White,j0hnfrusciante,0-1,Loss,633,650,300+5,A43,,j0hnfrusciante won by resignation,Chess.com,62,Blitz
4983,2025.05.27,Black,Thom-CaD,0-1,Win,640,594,300+5,A00,,KatsMeow23 won on time,Chess.com,98,Blitz
4984,2025.05.27,Black,Sayedali1988,1-0,Loss,913,931,600,B23,,Sayedali1988 won on time,Chess.com,93,Rapid
4985,2025.05.27,White,M52B,0-1,Loss,905,903,600,A40,,M52B won on time,Chess.com,98,Rapid
4986,2025.05.27,White,nict16,0-1,Loss,898,958,900+10,D02,,nict16 won by checkmate,Chess.com,46,Rapid
4987,2025.05.27,Black,G123E,0-1,Win,648,634,300+5,A43,,KatsMeow23 won by checkmate,Chess.com,80,Blitz
